Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,VPN
10.8.8.130-198.7.63.141-2826-53-17,10.8.8.130,2826,198.7.63.141,53,2015-03-06 15:56:47,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-45529-53-17,10.8.8.130,45529,198.7.63.141,53,2015-03-06 15:53:15,1,1,33.0,212.0,1
10.8.8.130-198.7.63.141-32851-53-17,10.8.8.130,32851,198.7.63.141,53,2015-03-06 15:53:22,1,1,45.0,209.0,1
10.8.8.130-198.7.63.141-31997-53-17,10.8.8.130,31997,198.7.63.141,53,2015-03-06 15:59:54,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-6510-53-17,10.8.8.130,6510,198.7.63.141,53,2015-03-06 16:03:48,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-51847-53-17,10.8.8.130,51847,198.7.63.141,53,2015-03-06 15:57:15,1,1,33.0,224.0,1
10.8.8.130-198.7.63.141-1667-53-17,10.8.8.130,1667,198.7.63.141,53,2015-03-06 16:03:17,1,1,33.0,218.0,1
10.8.8.130-198.7.63.141-53082-53-17,10.8.8.130,53082,198.7.63.141,53,2015-03-06 16:07:17,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-32205-53-17,10.8.8.130,32205,198.7.63.141,53,2015-03-06 15:56:39,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-45765-53-17,10.8.8.130,45765,198.7.63.141,53,2015-03-06 16:06:42,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-39552-53-17,10.8.8.130,39552,198.7.63.141,53,2015-03-06 15:52:30,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-64561-53-17,10.8.8.130,64561,198.7.63.141,53,2015-03-06 15:56:59,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-25940-53-17,10.8.8.130,25940,198.7.63.141,53,2015-03-06 15:57:30,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-22016-53-17,10.8.8.130,22016,198.7.63.141,53,2015-03-06 16:06:35,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-19292-53-17,10.8.8.130,19292,198.7.63.141,53,2015-03-06 16:04:51,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-25256-53-17,10.8.8.130,25256,198.7.63.141,53,2015-03-06 16:06:53,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-42630-53-17,10.8.8.130,42630,198.7.63.141,53,2015-03-06 16:07:10,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-19504-53-17,10.8.8.130,19504,198.7.63.141,53,2015-03-06 16:06:50,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-33575-53-17,10.8.8.130,33575,198.7.63.141,53,2015-03-06 15:57:48,1,1,45.0,209.0,1
10.8.8.130-198.7.63.141-31692-53-17,10.8.8.130,31692,198.7.63.141,53,2015-03-06 15:59:04,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-34324-53-17,10.8.8.130,34324,198.7.63.141,53,2015-03-06 16:00:16,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-29824-53-17,10.8.8.130,29824,198.7.63.141,53,2015-03-06 16:05:46,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-42238-53-17,10.8.8.130,42238,198.7.63.141,53,2015-03-06 16:06:51,1,1,45.0,209.0,1
10.8.8.130-198.7.63.141-25835-53-17,10.8.8.130,25835,198.7.63.141,53,2015-03-06 15:58:31,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-15172-53-17,10.8.8.130,15172,198.7.63.141,53,2015-03-06 16:07:13,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-39142-53-17,10.8.8.130,39142,198.7.63.141,53,2015-03-06 16:04:33,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-56796-53-17,10.8.8.130,56796,198.7.63.141,53,2015-03-06 16:03:11,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-31207-53-17,10.8.8.130,31207,198.7.63.141,53,2015-03-06 15:52:23,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-35589-53-17,10.8.8.130,35589,198.7.63.141,53,2015-03-06 16:06:33,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-40760-53-17,10.8.8.130,40760,198.7.63.141,53,2015-03-06 16:06:35,1,1,45.0,209.0,1
10.8.8.130-198.7.63.141-8883-53-17,10.8.8.130,8883,198.7.63.141,53,2015-03-06 15:57:47,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-54372-53-17,10.8.8.130,54372,198.7.63.141,53,2015-03-06 16:06:57,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-16818-53-17,10.8.8.130,16818,198.7.63.141,53,2015-03-06 16:01:28,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-2547-53-17,10.8.8.130,2547,198.7.63.141,53,2015-03-06 16:00:14,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-1828-53-17,10.8.8.130,1828,198.7.63.141,53,2015-03-06 15:55:55,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-54080-53-17,10.8.8.130,54080,198.7.63.141,53,2015-03-06 15:56:11,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-44103-53-17,10.8.8.130,44103,198.7.63.141,53,2015-03-06 15:55:37,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-25958-53-17,10.8.8.130,25958,198.7.63.141,53,2015-03-06 15:57:03,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-27088-53-17,10.8.8.130,27088,198.7.63.141,53,2015-03-06 16:02:33,1,1,37.0,225.0,1
10.8.8.130-198.7.63.141-36671-53-17,10.8.8.130,36671,198.7.63.141,53,2015-03-06 16:00:17,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-8870-53-17,10.8.8.130,8870,198.7.63.141,53,2015-03-06 16:06:50,1,1,45.0,209.0,1
10.8.8.130-198.7.63.141-21554-53-17,10.8.8.130,21554,198.7.63.141,53,2015-03-06 16:06:54,1,1,45.0,209.0,1
10.8.8.130-198.7.63.141-29097-53-17,10.8.8.130,29097,198.7.63.141,53,2015-03-06 15:53:42,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-58709-53-17,10.8.8.130,58709,198.7.63.141,53,2015-03-06 15:54:44,1,1,45.0,197.0,1
10.8.8.130-198.7.63.141-50096-53-17,10.8.8.130,50096,198.7.63.141,53,2015-03-06 16:04:11,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-28783-53-17,10.8.8.130,28783,198.7.63.141,53,2015-03-06 16:00:46,1,1,37.0,213.0,1
10.8.8.130-198.7.63.141-57309-53-17,10.8.8.130,57309,198.7.63.141,53,2015-03-06 16:01:21,1,1,33.0,185.0,1
