,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Protocol,Tot Fwd Pkts,Tot Bwd Pkts,Tot Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,TotLen Pkts,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Fwd Header Len,Bwd Header Len,Pkt Size Avg,Flow Type,VPN
0,131.202.240.101-173.194.123.118-43042-443-6,,,,,,,,,,,,,,,,,,,,
1,131.202.240.101-173.194.123.118-43042-443-6,,,,,,,,,,,,,,,,,,,,
2,131.202.240.101-173.194.123.101-35843-443-6,,,,,,,,,,,,,,,,,,,,
3,131.202.240.101-173.194.123.101-35843-443-6,,,,,,,,,,,,,,,,,,,,
4,173.194.207.127-131.202.240.101-19305-34079-17,,,,,,,,,,,,,,,,,,,,
5,131.202.242.93-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
6,131.202.240.90-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
7,131.202.243.9-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
8,131.202.242.81-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
9,131.202.240.101-173.194.207.127-40701-19305-17,,,,,,,,,,,,,,,,,,,,
10,131.202.240.101-173.194.207.127-40701-19302-17,,,,,,,,,,,,,,,,,,,,
11,131.202.240.101-173.194.207.127-34079-19302-17,,,,,,,,,,,,,,,,,,,,
12,131.202.240.234-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
13,8.6.0.1-8.0.6.4-0-0-0,,,,,,,,,,,,,,,,,,,,
14,131.202.240.183-131.202.243.255-61658-32412-17,,,,,,,,,,,,,,,,,,,,
15,131.202.240.183-131.202.243.255-61662-32414-17,,,,,,,,,,,,,,,,,,,,
16,131.202.240.231-255.255.255.255-17500-17500-17,,,,,,,,,,,,,,,,,,,,
17,131.202.240.231-131.202.243.255-17500-17500-17,,,,,,,,,,,,,,,,,,,,
18,131.202.240.185-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
19,131.202.243.49-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
20,131.202.240.196-255.255.255.255-17500-17500-17,,,,,,,,,,,,,,,,,,,,
21,131.202.240.196-131.202.243.255-17500-17500-17,,,,,,,,,,,,,,,,,,,,
22,131.202.240.186-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
23,131.202.240.85-131.202.243.255-137-137-17,,,,,,,,,,,,,,,,,,,,
24,131.202.240.88-255.255.255.255-51219-17500-17,,,,,,,,,,,,,,,,,,,,
25,131.202.240.65-255.255.255.255-17500-17500-17,,,,,,,,,,,,,,,,,,,,
26,131.202.240.65-131.202.243.255-17500-17500-17,,,,,,,,,,,,,,,,,,,,
27,131.202.240.101-173.194.123.103-55642-443-6,,,,,,,,,,,,,,,,,,,,
28,131.202.240.30-255.255.255.255-1027-123-17,,,,,,,,,,,,,,,,,,,,
