,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Timestamp,Protocol,Tot Fwd Pkts,Tot Bwd Pkts,Tot Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,TotLen Pkts,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Fwd Header Len,Bwd Header Len,Pkt Size Avg,Flow Type,VPN
0,131.202.240.86-217.118.78.81-1930-9874-6,131.202.240.86,1930,217.118.78.81,9874,31/03/2015 01:23:03 p.m.,6,3,0,3,0.0,0.0,0.0,0.0,0.3335921637866358,4496508.5,92,0,0.0,skype_video2b,0
1,131.202.240.86-131.202.244.3-62678-53-17,131.202.240.86,62678,131.202.244.3,53,31/03/2015 01:35:22 p.m.,17,1,1,2,34.0,243.0,277.0,2583.907016660137,18.656368351336727,107202.0,8,8,155.5,skype_video2b,0
2,131.202.240.86-65.55.2.6-1966-443-6,131.202.240.86,1966,65.55.2.6,443,31/03/2015 01:35:22 p.m.,6,10,6,16,893.0,4161.0,5054.0,13516.549348509807,42.79081709065235,24927.46666666667,212,132,315.875,skype_video2b,0
3,131.202.240.86-74.121.142.217-1965-443-6,131.202.240.86,1965,74.121.142.217,443,31/03/2015 01:35:22 p.m.,6,8,7,15,1090.0,3859.0,4949.0,1755.5534587134548,5.320933901940155,201361.0,172,152,329.93333333333334,skype_video2b,0
4,119.154.33.69-131.202.240.86-1107-49624-17,119.154.33.69,1107,131.202.240.86,49624,31/03/2015 01:18:32 p.m.,17,1,1,2,18.0,26.0,44.0,257309.9415204678,11695.906432748538,171.0,8,8,31.0,skype_video2b,0
5,114.109.84.252-131.202.240.86-11901-49624-17,114.109.84.252,11901,131.202.240.86,49624,31/03/2015 01:18:58 p.m.,17,1,1,2,18.0,26.0,44.0,251428.57142857145,11428.57142857143,175.0,8,8,31.0,skype_video2b,0
6,131.202.240.86-173.252.107.17-1534-5222-6,131.202.240.86,1534,173.252.107.17,5222,31/03/2015 01:33:17 p.m.,6,2,1,3,213.0,202.0,415.0,1200.4593564959316,8.678019444548903,172850.5,40,20,209.33333333333331,skype_video2b,0
7,130.166.93.160-131.202.240.86-23599-49624-17,130.166.93.160,23599,131.202.240.86,49624,31/03/2015 01:24:01 p.m.,17,1,1,2,18.0,26.0,44.0,263473.0538922156,11976.047904191617,167.0,8,8,31.0,skype_video2b,0
8,109.69.5.187-131.202.240.86-55417-49624-17,109.69.5.187,55417,131.202.240.86,49624,31/03/2015 01:24:20 p.m.,17,1,1,2,18.0,26.0,44.0,203703.7037037037,9259.25925925926,216.0,8,8,31.0,skype_video2b,0
9,87.113.114.106-131.202.240.86-56782-49624-17,87.113.114.106,56782,131.202.240.86,49624,31/03/2015 01:23:09 p.m.,17,1,1,2,18.0,26.0,44.0,65868.2634730539,2994.011976047904,668.0,8,8,31.0,skype_video2b,0
10,144.172.206.12-131.202.240.86-36249-49624-17,144.172.206.12,36249,131.202.240.86,49624,31/03/2015 01:25:08 p.m.,17,1,1,2,18.0,26.0,44.0,165413.53383458644,7518.796992481202,266.0,8,8,31.0,skype_video2b,0
11,93.219.87.92-131.202.240.86-28327-49624-17,93.219.87.92,28327,131.202.240.86,49624,31/03/2015 01:20:57 p.m.,17,1,1,2,18.0,26.0,44.0,131343.28358208956,5970.149253731343,335.0,8,8,31.0,skype_video2b,0
12,131.202.240.86-149.13.32.15-49624-13392-17,131.202.240.86,49624,149.13.32.15,13392,31/03/2015 01:35:21 p.m.,17,2,1,3,2018.0,11.0,2029.0,14315.649848659099,21.166559657948397,70866.5,16,8,1128.0,skype_video2b,0
13,131.202.240.86-65.55.2.6-1949-443-6,131.202.240.86,1949,65.55.2.6,443,31/03/2015 01:35:22 p.m.,6,7,4,11,360.0,2412.0,2772.0,9932.635803353876,39.41522144188046,27908.0,152,92,252.0,skype_video2b,0
14,131.202.240.86-131.202.244.3-51060-53-17,131.202.240.86,51060,131.202.244.3,53,31/03/2015 01:35:22 p.m.,17,1,1,2,32.0,495.0,527.0,1071138.211382114,4065.0406504065036,492.0,8,8,279.5,skype_video2b,0
